TEXTURE AT STRAIN =    1.0000
   2.139   3.186   0.125  <-- length of phase ellipsoid axes
 -161.53   56.36  110.46  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
  119.58   11.79 -136.25   0.0003500
