TEXTURE AT STRAIN =    0.5500
   2.172   3.169   0.123  <-- length of phase ellipsoid axes
  -53.84    1.61 -173.07  <-- Euler angles (deg) of phase ellipsoid axes
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
  135.27   56.57 -135.10   0.0003500
