TEXTURE AT STRAIN =    0.1000
   1.193   1.336   0.599  <-- length of phase ellipsoid axes
  -58.30    2.37 -168.59  <-- Euler angles (deg) of phase ellipsoid axes
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
  137.15   30.10 -137.42   0.0003500
