TEXTURE AT STRAIN =    0.8500
   2.172   3.169   0.123  <-- length of phase ellipsoid axes
  -52.44    1.21 -174.85  <-- Euler angles (deg) of phase ellipsoid axes
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
  135.08   55.69 -134.83   0.0003500
