TEXTURE AT STRAIN =    0.2000
   1.002   1.037   0.962  <-- length of phase ellipsoid axes
  -14.78   17.23   85.07  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
  159.98   64.29 -126.03   0.0016500
