TEXTURE AT STRAIN =    0.4000
   2.101   2.667   0.152  <-- length of phase ellipsoid axes
  -56.34    1.63 -176.38  <-- Euler angles (deg) of phase ellipsoid axes
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
  150.13   54.63 -137.97   0.0003500
