TEXTURE AT STRAIN =    1.0000
   2.501   2.921   0.116  <-- length of phase ellipsoid axes
  -86.45    0.95 -176.17  <-- Euler angles (deg) of phase ellipsoid axes
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
 -172.18   88.07 -176.75   0.0003500
