TEXTURE AT STRAIN =    0.8500
   2.467   2.938   0.115  <-- length of phase ellipsoid axes
  -56.52    0.84   21.12  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
  122.13   49.89 -134.00   0.0003500
