TEXTURE AT STRAIN =    0.2500
   1.627   2.022   0.270  <-- length of phase ellipsoid axes
  -70.02    2.03 -162.97  <-- Euler angles (deg) of phase ellipsoid axes
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
  172.74   26.66 -179.37   0.0003500
