  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.316   0.000   0.001
   0.025   2.000   0.299   0.000   0.001
   0.050   1.000   0.288   0.000   0.001
   0.075   1.000   0.281   0.000   0.001
   0.100   1.000   0.279   0.000   0.002
   0.125   1.000   0.281   0.000   0.004
   0.150   1.000   0.286   0.000   0.007
   0.175   2.000   0.293   0.000   0.016
   0.200   2.000   0.302   0.000   0.033
   0.225   2.000   0.310   0.000   0.057
   0.250   3.000   0.318   0.000   0.085
   0.275   4.000   0.326   0.000   0.115
   0.300   6.000   0.334   0.000   0.143
   0.325   7.000   0.343   0.000   0.168
   0.350   8.000   0.351   0.000   0.191
   0.375   8.000   0.359   0.000   0.211
   0.400   8.000   0.366   0.000   0.227
   0.425   9.000   0.373   0.000   0.242
   0.450   9.000   0.380   0.000   0.255
   0.475  10.000   0.386   0.000   0.265
   0.500  11.000   0.391   0.000   0.275
   0.525  11.000   0.397   0.000   0.283
   0.550  11.000   0.401   0.000   0.290
   0.575  12.000   0.406   0.000   0.297
   0.600  12.000   0.410   0.000   0.302
   0.625  12.000   0.410   0.000   0.302
   0.650  13.000   0.410   0.000   0.302
   0.675  13.000   0.410   0.000   0.301
   0.700  13.000   0.411   0.000   0.301
   0.725  13.000   0.411   0.000   0.301
   0.750  13.000   0.411   0.000   0.301
   0.775  13.000   0.411   0.000   0.301
   0.800  14.000   0.411   0.000   0.301
   0.825  14.000   0.411   0.000   0.301
   0.850  14.000   0.411   0.000   0.301
   0.875  14.000   0.411   0.000   0.301
   0.900  14.000   0.411   0.000   0.301
   0.925  14.000   0.411   0.000   0.301
   0.950  14.000   0.411   0.000   0.301
   0.975  14.000   0.412   0.000   0.301
   1.000  14.000   0.412   0.000   0.301
