TEXTURE AT STRAIN =    0.7500
   1.202   1.231   0.671  <-- length of phase ellipsoid axes
  122.00    6.29 -109.80  <-- Euler angles (deg) of phase ellipsoid axes
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
  107.48  138.73 -101.60   0.0016500
