TEXTURE AT STRAIN =    1.0000
   2.671   2.852   0.110  <-- length of phase ellipsoid axes
   90.76  101.15  118.02  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
   74.82   42.97 -102.72   0.0003500
