TEXTURE AT STRAIN =    0.1000
   1.139   1.326   0.638  <-- length of phase ellipsoid axes
  -61.49    2.35 -164.18  <-- Euler angles (deg) of phase ellipsoid axes
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
  168.77    1.53 -168.71   0.0003500
