TEXTURE AT STRAIN =    0.4500
   2.007   2.974   0.144  <-- length of phase ellipsoid axes
  -57.59    1.80 -170.20  <-- Euler angles (deg) of phase ellipsoid axes
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
  133.46   55.32 -135.42   0.0003500
