TEXTURE AT STRAIN =    0.2500
   1.522   2.020   0.292  <-- length of phase ellipsoid axes
  -59.08    2.18 -168.53  <-- Euler angles (deg) of phase ellipsoid axes
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
  133.96   48.42 -136.30   0.0003500
