TEXTURE AT STRAIN =    0.2000
   1.403   1.769   0.369  <-- length of phase ellipsoid axes
  -59.93    2.27 -167.78  <-- Euler angles (deg) of phase ellipsoid axes
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
  134.78   42.04 -137.32   0.0003500
