TEXTURE AT STRAIN =    0.6000
   2.124   3.179   0.126  <-- length of phase ellipsoid axes
  -56.95    1.55 -171.04  <-- Euler angles (deg) of phase ellipsoid axes
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
