TEXTURE AT STRAIN =    0.9000
   2.124   3.179   0.126  <-- length of phase ellipsoid axes
  -55.57    1.17 -172.90  <-- Euler angles (deg) of phase ellipsoid axes
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
  133.12   55.74 -134.82   0.0003500
