TEXTURE AT STRAIN =    0.6500
   2.124   3.179   0.126  <-- length of phase ellipsoid axes
  -56.73    1.48 -171.34  <-- Euler angles (deg) of phase ellipsoid axes
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
  133.28   56.81 -135.07   0.0003500
