TEXTURE AT STRAIN =    0.5500
   2.124   3.179   0.126  <-- length of phase ellipsoid axes
  -57.17    1.63 -170.75  <-- Euler angles (deg) of phase ellipsoid axes
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
