TEXTURE AT STRAIN =    0.3500
   1.039   1.043   0.922  <-- length of phase ellipsoid axes
  -12.35   15.85   -6.08  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
  175.15   33.62 -104.85   0.0016500
