TEXTURE AT STRAIN =    0.5500
   1.106   1.131   0.798  <-- length of phase ellipsoid axes
  -12.09   14.64    5.23  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
  175.65   29.71 -103.07   0.0016500
