TEXTURE AT STRAIN =    0.3000
   1.863   2.238   0.208  <-- length of phase ellipsoid axes
  -50.71    1.71 -177.77  <-- Euler angles (deg) of phase ellipsoid axes
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
  136.17   54.07 -135.40   0.0003500
