TEXTURE AT STRAIN =    0.4000
   2.178   2.652   0.147  <-- length of phase ellipsoid axes
  -49.99    1.56 -178.91  <-- Euler angles (deg) of phase ellipsoid axes
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
  136.01   53.98 -135.12   0.0003500
