TEXTURE AT STRAIN =    0.2500
   1.006   1.035   0.960  <-- length of phase ellipsoid axes
   -3.48   14.80   83.58  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
  169.95   53.70 -125.95   0.0016500
