TEXTURE AT STRAIN =    1.0000
   2.742   2.875   0.104  <-- length of phase ellipsoid axes
  100.51   67.90   58.73  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
   82.28   17.64 -106.94   0.0003500
