TEXTURE AT STRAIN =    0.8500
   1.222   1.269   0.637  <-- length of phase ellipsoid axes
   83.41   11.50    0.92  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
   91.07  148.87 -131.60   0.0016500
