TEXTURE AT STRAIN =    0.3500
   1.703   2.486   0.208  <-- length of phase ellipsoid axes
  -57.22    1.70 -171.09  <-- Euler angles (deg) of phase ellipsoid axes
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
  129.20   35.88 -138.63   0.0003500
