TEXTURE AT STRAIN =    0.1500
   1.293   1.540   0.470  <-- length of phase ellipsoid axes
  -55.47    2.22 -172.24  <-- Euler angles (deg) of phase ellipsoid axes
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
  143.48   23.56 -148.82   0.0003500
