TEXTURE AT STRAIN =    0.6500
   2.097   3.254   0.126  <-- length of phase ellipsoid axes
  -58.64    1.31 -169.78  <-- Euler angles (deg) of phase ellipsoid axes
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
  125.40   52.80 -135.46   0.0003500
