TEXTURE AT STRAIN =    1.0000
   2.097   3.254   0.126  <-- length of phase ellipsoid axes
  -60.20    0.98 -168.45  <-- Euler angles (deg) of phase ellipsoid axes
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
  125.14   55.55 -135.00   0.0003500
