TEXTURE AT STRAIN =    0.0500
   1.087   1.156   0.778  <-- length of phase ellipsoid axes
  -54.79    2.64 -172.86  <-- Euler angles (deg) of phase ellipsoid axes
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
  154.67   22.26 -156.50   0.0003500
