TEXTURE AT STRAIN =    0.6500
   2.185   3.165   0.123  <-- length of phase ellipsoid axes
  -46.51    1.42 -178.81  <-- Euler angles (deg) of phase ellipsoid axes
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
  136.18   56.81 -134.98   0.0003500
