TEXTURE AT STRAIN =    0.8000
   2.185   3.165   0.123  <-- length of phase ellipsoid axes
  -46.24    1.24 -179.18  <-- Euler angles (deg) of phase ellipsoid axes
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
  136.14   56.12 -134.92   0.0003500
