TEXTURE AT STRAIN =    0.7500
   1.906   3.419   0.135  <-- length of phase ellipsoid axes
  157.56    1.28  158.54  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
  169.49    0.93 -169.31   0.0003500
