TEXTURE AT STRAIN =    0.0500
   1.054   1.151   0.810  <-- length of phase ellipsoid axes
  -71.37    2.72 -154.85  <-- Euler angles (deg) of phase ellipsoid axes
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
  178.55    6.18 -178.94   0.0003500
