TEXTURE AT STRAIN =    0.6000
   1.131   1.147   0.769  <-- length of phase ellipsoid axes
    8.43   11.97    0.30  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
  179.43   35.24 -128.76   0.0016500
