  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.179   0.000   0.000
   0.025   2.000   0.171   0.000   0.000
   0.050   2.000   0.165   0.000   0.000
   0.075   2.000   0.162   0.000   0.000
   0.100   2.000   0.162   0.000   0.000
   0.125   2.000   0.165   0.000   0.001
   0.150   2.000   0.172   0.000   0.001
   0.175   2.000   0.181   0.000   0.003
   0.200   2.000   0.193   0.000   0.006
   0.225   2.000   0.207   0.000   0.015
   0.250   3.000   0.222   0.000   0.031
   0.275   5.000   0.238   0.000   0.055
   0.300   6.000   0.254   0.000   0.081
   0.325   8.000   0.269   0.000   0.107
   0.350   8.000   0.282   0.000   0.131
   0.375   8.000   0.294   0.000   0.153
   0.400   8.000   0.305   0.000   0.172
   0.425   9.000   0.315   0.000   0.189
   0.450  10.000   0.324   0.000   0.203
   0.475  11.000   0.332   0.000   0.216
   0.500  12.000   0.339   0.000   0.227
   0.525  12.000   0.345   0.000   0.237
   0.550  12.000   0.345   0.000   0.237
   0.575  12.000   0.345   0.000   0.237
   0.600  12.000   0.345   0.000   0.236
   0.625  12.000   0.345   0.000   0.236
   0.650  12.000   0.345   0.000   0.236
   0.675  12.000   0.345   0.000   0.236
   0.700  12.000   0.345   0.000   0.236
   0.725  12.000   0.345   0.000   0.236
   0.750  12.000   0.345   0.000   0.236
   0.775  13.000   0.345   0.000   0.236
   0.800  13.000   0.345   0.000   0.236
   0.825  13.000   0.345   0.000   0.236
   0.850  13.000   0.345   0.000   0.236
   0.875  13.000   0.345   0.000   0.236
   0.900  13.000   0.345   0.000   0.236
   0.925  13.000   0.345   0.000   0.236
   0.950  13.000   0.345   0.000   0.236
   0.975  13.000   0.345   0.000   0.235
   1.000  13.000   0.345   0.000   0.235
