TEXTURE AT STRAIN =    0.8500
   1.225   1.271   0.639  <-- length of phase ellipsoid axes
    7.74   11.51   -1.17  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
  179.08   31.09 -131.87   0.0016500
