TEXTURE AT STRAIN =    1.0000
   2.724   2.744   0.109  <-- length of phase ellipsoid axes
  139.99   67.70  164.36  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
  146.46   16.63 -143.51   0.0003500
